target,outcome,attributor,rho,ceiling_6seed,ratio,p_onesided,bar,focal,PASS,in_criterion
C8,neg_plain_loss,IF,-0.3095652173913043,0.03351573187414502,-9.236415261756873,0.9294942664434477,0.01675786593707251,False,False,False
C8,neg_denoise_loss,TracIn,0.34434782608695647,0.3894685246131223,0.8841480230758406,0.04970335049650835,0.19473426230656116,False,False,True
C8,neg_denoise_loss,TRAK,0.24260869565217388,0.3894685246131223,0.6229224708034332,0.12667419098623062,0.19473426230656116,False,False,True
C8,neg_denoise_loss,IF,0.3426086956521739,0.3894685246131223,0.8796826290199021,0.05062024503528925,0.19473426230656116,False,False,False
C8,logit_success,TracIn,0.008695652173913044,0.2500030849575008,0.034782179489470134,0.48391649708513457,0.1250015424787504,False,False,True
C8,logit_success,TRAK,-0.05913043478260869,0.2500030849575008,-0.2365188205283969,0.6081323735872765,0.1250015424787504,False,False,True
C8,logit_success,IF,-0.03739130434782608,0.2500030849575008,-0.14956337180472157,0.5688553207622373,0.1250015424787504,False,False,False
C9,neg_plain_loss,TracIn,0.047826086956521734,-0.01224846894138233,,0.4121889118189306,-0.006124234470691165,False,False,True
C9,neg_plain_loss,TRAK,-0.41130434782608694,-0.01224846894138233,,0.9770755105081321,-0.006124234470691165,False,False,True
C9,neg_plain_loss,IF,-0.025217391304347827,-0.01224846894138233,,0.5465551913005124,-0.006124234470691165,False,False,False
C9,neg_denoise_loss,TracIn,0.2713043478260869,0.27508624568771556,0.9862519558105354,0.0998556200790276,0.13754312284385778,False,False,True
C9,neg_denoise_loss,TRAK,0.19565217391304346,0.27508624568771556,0.7112393912095207,0.17977398161711464,0.13754312284385778,False,False,True
C9,neg_denoise_loss,IF,0.25217391304347825,0.27508624568771556,0.916708548670049,0.11726378546080976,0.13754312284385778,False,False,False
C9,logit_success,TracIn,-0.05217391304347826,0.28427067555201635,-0.1835360363574729,0.5956559011765431,0.14213533777600817,False,False,True
C9,logit_success,TRAK,-0.3043478260869565,0.28427067555201635,-1.0706268787519253,0.9259061457068579,0.14213533777600817,False,False,True
C9,logit_success,IF,-0.10782608695652172,0.28427067555201635,-0.37930780847211065,0.6919920589092172,0.14213533777600817,False,False,False
