ridge_rel,attributor,target,focal,demo_lds,demo_p1,demo_n,demo_ceiling,demo_ratio,demo_bar_half_ceiling,demo_PASS,cluster_lds,cluster_p1,cluster_n,cluster_ceiling,cluster_ratio
0.001,TRAK,C3,False,-0.36695652173913035,0.9611231919857022,24,0.6441876915821739,-0.569642243300019,0.32209384579108696,False,0.3947986104591118,0.005849551119185109,40,0.8424242424242424,0.4686458325593773
0.001,TRAK,C4,False,0.04347826086956521,0.42006649205746666,24,0.7945492662473793,0.054720660777790524,0.39727463312368966,False,0.04008260583873088,0.40300963543491336,40,0.27450980392156865,0.14601520698394818
0.001,TRAK,C5,True,-0.02,0.5369520989872645,24,0.9177998400225849,-0.021791243719881066,0.45889992001129243,False,0.5280202759785976,0.00023110462943687848,40,0.5636363636363636,0.9368101670588022
0.001,TRAK,C6,False,0.004347826086956522,0.4919567283675179,24,0.940385146963973,0.004623452530054785,0.4701925734819865,False,0.5160048812541068,0.00032709395884147766,40,0.12380952380952381,4.167731733206248
0.001,TRAK,C7,False,0.36173913043478256,0.04120012080471129,24,0.9151966795585321,0.39525835103474855,0.45759833977926606,False,-0.07050981128532531,0.6672532647648767,40,0.8431372549019609,-0.0836279157105021
0.001,TRAK,C8,False,0.3782608695652173,0.034184484161103056,24,0.9097459233978006,0.41578737517443853,0.4548729616989003,False,0.5605633802816901,8.427610169759554e-05,40,0.8253968253968255,0.6791440953412783
0.001,TRAK,C9,False,-0.3539130434782608,0.9551207719550887,24,0.8945496491396712,-0.39563264467057246,0.4472748245698356,False,-0.14304486577811149,0.810718712683194,40,0.2380952380952381,-0.6007884362680682
0.01,IF,C1,True,0.25565217391304346,0.11395917792752588,24,0.9327641408751334,0.2740801910257686,0.4663820704375667,False,0.003942921517085992,0.49036786377333896,40,0.5079365079365079,0.007762626736763048
0.01,IF,C2,False,0.16173913043478258,0.22510944242318542,24,0.9115002366303833,0.17744277394013272,0.45575011831519163,False,-0.18088801276635688,0.8680036908788984,40,0.27450980392156865,-0.6589491893631572
0.01,IF,C3,False,-0.2217391304347826,0.8511410712641203,24,0.6441876915821739,-0.34421509962441915,0.32209384579108696,False,-0.1478734391136982,0.8187462719297123,40,0.8424242424242424,-0.17553321909180003
0.01,IF,C4,False,-0.2121739130434782,0.8402143888556597,24,0.7945492662473793,-0.26703682459561773,0.39727463312368966,False,0.3141837979911762,0.02416944443657206,40,0.27450980392156865,1.1445266926821418
0.01,IF,C5,True,0.38,0.0335028053149912,24,0.9177998400225849,0.4140336306777403,0.45889992001129243,False,0.36693889045339334,0.00992865602346068,40,0.5636363636363636,0.6510206120947302
0.01,IF,C6,False,-0.20434782608695648,0.830921375743412,24,0.940385146963973,-0.21730226891257484,0.4701925734819865,False,-0.04834318971181826,0.616471672237763,40,0.12380952380952381,-0.39046422459545516
0.01,IF,C7,False,0.21565217391304345,0.15575722456425548,24,0.9151966795585321,0.23563478619379238,0.45759833977926606,False,-0.3662566895127218,0.9899472861989059,40,0.8431372549019609,-0.43439746895694903
0.01,IF,C8,False,-0.3313043478260869,0.9431122532625987,24,0.9097459233978006,-0.3641723906700255,0.4548729616989003,False,0.5986854460093897,2.2437076690166657e-05,40,0.8253968253968255,0.7253304442036835
0.01,IF,C9,False,0.02434782608695652,0.4550437100394768,24,0.8945496491396712,0.02721797064072735,0.4472748245698356,False,-0.030598836117889994,0.5743386971938935,40,0.2380952380952381,-0.12851511169513796
0.01,TRAK,C1,True,-0.07130434782608694,0.6297126564116028,24,0.9327641408751334,-0.07644413491194904,0.4663820704375667,False,0.24915508824633864,0.0605238095816466,40,0.5079365079365079,0.4905240799849792
