target,ceiling,GradDot_ALL,GradDot_head,TracIn_head_last5_lr,KFAC_embed_1e-4,datamodel_LOO,draw
C1,0.9478437001580439,0.39775360647086805,0.3940887301659248,0.47288357072220394,0.12380410267636291,0.41561987845746623,POOLED_48
C1,0.9410990938322127,0.474930349703235,0.47031040466721136,0.6292365139064262,0.3326360425937055,0.16077408725362433,G_only_24
C1,0.9576926811899136,0.2832895699787502,0.2832895699787502,0.3395842922181173,-0.019067567210108185,0.49212482989898276,H_only_24
C5,0.9398564021251974,0.13686831383657067,0.13813882139117176,0.019519616066143834,0.6307492505160442,0.6843601419528399,POOLED_48
C5,0.9201515812066131,0.3742294564504321,0.38084462360990945,0.1237981282702187,0.6350560473098242,0.8543015874525016,G_only_24
C5,0.960041627043224,-0.18930338572350278,-0.18930338572350278,-0.1720939870213661,0.563381368038367,0.5814965245669318,H_only_24
C2,0.9364648059803651,0.43376888232577776,0.4372464522001159,0.4655306871780661,0.21120441036813659,0.6139688206347963,POOLED_48
C2,0.9250422861212498,0.42019230688764947,0.42019230688764947,0.5677766294410296,0.22466658019272526,0.6363986392906905,G_only_24
C2,0.940018507613359,0.4477247647878227,0.4467997136209057,0.3200677037532782,0.2164619730585754,0.6262596400028015,H_only_24
