target,ceiling,GradDot_ALL,GradDot_head,TracIn_head_last5_lr,KFAC_embed_1e-4,datamodel_LOO,draw
C1,0.9214536928487691,0.5294092266843676,0.5294092266843676,0.501098572850979,0.10569310764465095,0.18024449607257437,boot51
C1,0.9195791055993987,0.3555501856754499,0.3555501856754499,0.6089742541888026,0.3498765124997778,0.24775039533768053,boot52
C1,0.8844698806867786,0.11797781740847058,0.11306207501645096,0.37064697635827837,0.013764078697654902,,boot53
C1,0.9040312589345278,0.19910815939278936,0.19910815939278936,0.49248008506815527,0.06059813546737066,0.549230719870931,boot54
C1,0.9356779268857011,0.28716681718487935,0.27973207758138735,0.5492413882079731,0.22861824280737966,,boot55
C1,0.9157080897605129,0.4577118401260654,0.443467695723802,0.5526728028078217,0.016143363655898572,,boot56
C1,0.9374480273491639,0.5092456226056101,0.49625939543533965,0.502752509020475,0.21241757299942574,,boot57
C1,0.9423828574056192,0.6920477255273016,0.6892795346251925,0.7354160496603458,-0.02306825751757672,0.643143019590039,boot58
C1,0.9468382251934613,0.40225410749504825,0.39674377725539,0.5427675286063323,0.045001030290541935,0.39858055400194276,boot59
C1,0.9005736137667304,0.19118249792301298,0.18828579340902793,0.2568411335733407,0.19214806609434135,0.30898181482507153,boot60
C1,0.8739290085679314,0.3512373645110218,0.3512373645110218,0.520388503227378,-0.02686518085495067,,boot61
C1,0.9091254031493076,0.430418451041591,0.42085359657400007,0.4552870726573273,0.18364520577774548,,boot62
C1,0.9078822412155746,0.3754557031107877,0.36875113698380935,0.40418955794069483,0.3955694014917227,,boot63
C1,0.884632171087726,0.36664710677223605,0.36664710677223605,0.4118636400470963,-0.032437947784138846,,boot64
C1,0.9270886784531418,0.3714292214866703,0.3714292214866703,0.7222234862240813,0.03095243512388919,0.7681831626201592,boot65
C1,0.8608221892025754,0.19698053734927704,0.19698053734927704,0.20001100715465053,-0.21011257317256218,0.4495196877970682,boot66
C1,0.9243791797222091,0.37345864000105583,0.37345864000105583,0.5484291867018023,0.34617828594556316,0.41296811828832125,boot67
C1,0.9049704818129878,0.3574462011418533,0.3574462011418533,0.3478374322939541,-0.03939595227638706,0.5746043771043772,boot68
C1,0.8975170165851787,0.4214525881686373,0.41854601859506047,0.40691974030075334,0.2974389530293602,,boot69
C1,0.8867376573088093,0.44422726409720903,0.44422726409720903,0.5403294095310422,0.15886273020694894,0.5216973609265236,boot70
C1,0.9227670835089691,0.3948426776359054,0.3948426776359054,0.5484449603439068,0.3496101035869234,-0.14606352036650438,boot71
C1,0.866380797476465,0.3733673020128916,0.37035627538375543,0.30009898737057683,0.20374613523821772,,boot72
C1,0.9427231773466949,0.5174648281476582,0.5174648281476582,0.64844523028129,0.17525546764359184,0.7914167959905359,boot73
C1,0.9080377913877414,0.1599243915634988,0.15322097395305279,0.3648574442257069,0.37156086183615294,,boot74
C1,0.9135055978081157,0.4807090792177599,0.4807090792177599,0.6101673658981864,0.004759495833839208,,boot75
C1,0.9398967551622418,0.2942043768229655,0.2942043768229655,0.3756194244972453,-0.04163269483343852,0.6651979463387178,boot76
C1,0.8653741798628583,0.546634611094863,0.5426152389544595,0.43710672026887015,0.23111389807319574,0.4260534468827608,boot77
C1,0.9140698772426817,0.4946819978440532,0.4889741286381602,0.4433111749910169,0.1674308300395257,,boot78
C1,0.9085559720969961,0.4220744485168885,0.4220744485168885,0.6144485168885315,0.014356273759077842,,boot79
C1,0.9204918802215338,0.54980056575832,0.5469665422234833,0.46194583617838236,0.04912307460383616,,boot80
C1,0.9246809107485157,0.24168149063298258,0.24168149063298258,0.42035652261845613,0.07617198732012292,0.5595349685860882,boot81
C1,0.9342477179000046,0.41884431754958745,0.41884431754958745,0.6245434157239405,-0.10610722711256215,0.7706735442912409,boot82
C1,0.9415554532903819,0.5144124272174763,0.5097947214076246,0.6714144247524331,0.3481750180628161,0.3804989587317778,boot83
C1,0.9210489280855655,0.3077776350695997,0.3077776350695997,0.37764127002404874,0.19354115088732501,0.4824367224557223,boot84
C1,0.8834409437351328,0.41537187555249727,0.410450407832681,0.3267854565958036,-0.08858641895669375,,boot85
C1,0.8891035548686245,0.13105530676643423,0.11931901063809683,0.2709128356291215,0.3080777733688566,,boot86
C1,0.8990474366952276,0.42266957725481846,0.4168663336311825,0.6209470677290466,0.11026162884908307,0.70702851481298,boot87
C1,0.9317231769623779,0.5879708699986996,0.5879708699986996,0.6225024925224327,0.07186310633317439,0.600103602236768,boot88
C1,0.9263875274237968,0.31914524446937065,0.31914524446937065,0.44117136735471824,0.33885715662777294,,boot89
C1,0.9083487588400018,0.40876848700741075,0.40302466751784527,0.5169437540608941,0.12827863526696262,0.5370471222743733,boot90
C1,0.9189189189189189,0.23941176470588238,0.23373401534526853,0.4286700767263427,0.2441432225063939,0.047314578005115085,boot91
C1,0.911603255725913,0.47026560017333535,0.4664500577784199,0.579008558428427,0.10111187346526074,,boot92
C1,0.9427231773466949,0.34128696330594205,0.3274510053340795,0.36250209886279794,0.1697210844548469,-0.00830157478311751,boot93
C1,0.9236241108199176,0.31633422040499815,0.31068539504062315,0.3266904002396856,0.3878860083537477,,boot94
C1,0.9444699403396053,0.6702632357290742,0.6619770144082479,0.7733806566104703,-0.14178645371191953,0.4934905142181096,boot95
C1,0.8595229830911886,0.4724561931564505,0.4673977756708354,0.5442857214521849,-0.07891131277559557,,boot96
C1,0.8884593079450996,0.1732358951072766,0.1732358951072766,0.533409959511106,0.13506527415143602,0.43945150792749826,boot97
C1,0.9031950405340962,0.2329893026031863,0.22336164547082324,0.1367127312795556,-0.10012763417657593,,boot98
C1,0.9171884562873688,0.2967480796097177,0.28916346415643424,0.36880192641591114,0.1488480782706891,,boot99
C1,0.8953460448585562,0.3933383244007221,0.3933383244007221,0.644880610869332,-0.11848710018984712,0.3642021522228909,boot100
C1,0.9187664535539676,0.4117051380163377,0.4012942034917866,0.48363523109505413,0.08044813041698552,,boot101
C1,0.9171374764595103,0.19815909293813055,0.1905740558878672,0.2986608338541202,0.324260333898759,0.5281082046245871,boot102
C1,0.9320208023774146,0.5075460516055244,0.5075460516055244,0.6558913130122861,0.3368090526279307,0.748257230491968,boot103
C1,0.8404920346844121,0.420043812067095,0.420043812067095,0.4583236668613869,-0.1707074605691396,,boot104
C1,0.9349879607334691,0.6519498036243366,0.6519498036243366,0.7384424309239991,-0.33016002893957136,0.4603639840143319,boot105
C1,0.8805062058895109,0.49082438051289445,0.47897349003773393,0.4315699281370923,0.07900593650106953,0.5016876967817915,boot106
C1,0.9011514022263629,0.0443876577245255,0.03859796323871782,0.29816926601909516,0.3155383494765182,0.5413364344230174,boot107
C1,0.9310777524747874,0.4735045639803638,0.46136342131420055,0.477240300185337,0.010273274563676531,0.3436877308575422,boot108
C1,0.8999952173705102,0.5130462046052114,0.5130462046052114,0.557490885230145,0.308214198246822,,boot109
C1,0.9074672240167205,0.43024670453717856,0.43024670453717856,0.6918443667613429,0.45707723399606726,0.48199129706503524,boot110
C1,0.8976226993865031,0.16952992961016286,0.16177998997084111,0.37780955741693434,0.39621566406032344,,boot111
C1,0.8916196809792298,0.5363955953057953,0.5295687422746308,0.5227418892434661,-0.0994770013112566,,boot112
C1,0.9082451227037547,0.4337078544453079,0.4337078544453079,0.5045563781295304,0.0507428615576188,0.6184884635136179,boot113
C1,0.8850647147219931,0.20337495892211638,0.20337495892211638,0.24070949244405077,-0.02849214400358152,,boot114
C1,0.9199342568678093,0.1644730008655703,0.1540752824200457,0.39794904232416717,0.22591406440730627,,boot115
C1,0.9265378512088117,0.390420240212354,0.3847891790554451,0.579999299161622,0.08540442754645243,0.6297403393809845,boot116
C1,0.8587873375012404,0.3442670391173722,0.34224193888727,0.5822163161543795,0.2500998784176204,0.23288652646175179,boot117
C1,0.9075710078844874,0.7099696007135642,0.7099696007135642,0.6975139936835015,-0.008623112559274058,0.17150412756778405,boot118
C1,0.9032996376120541,0.5025055082256169,0.4967295828437133,0.513094704759107,0.20023207990599293,0.36869657021151586,boot119
C1,0.9221107882650669,0.541291177952394,0.541291177952394,0.7666719994343142,0.10090271087265883,0.5045135543632941,boot120
C1,0.9237248479176415,0.4104365446456103,0.40196423065063214,0.525283467688648,0.3172410907008502,,boot121
C1,0.9260867535135637,0.34084514513944003,0.34084514513944003,0.5812207846868136,-0.12957749319350614,0.38967144692250033,boot122
C1,0.9183596689240029,0.3986313520830736,0.3986313520830736,0.49899934096859805,0.365490978394457,,boot123
C1,0.9205425447036185,0.620616994959235,0.6158938823644158,0.5082069152025394,0.142638000363538,,boot124
C1,0.9378896328792427,0.2364234795453086,0.2299334232440648,0.4923171279943484,0.24847644124761842,0.6786744589300623,boot125
C1,0.8682216317291604,0.5348263728031699,0.5167985175401418,0.2814348516061625,-0.051078923245246564,0.20231259795176093,boot126
C1,0.9465970504717413,0.5842438215767286,0.5805693321328498,0.6953971272540621,0.24251630329600052,0.36193721022206143,boot127
C1,0.9333085984602542,0.4313778918531193,0.4276510850120556,0.49566530986146756,0.27951051307977487,,boot128
C1,0.9418476260581523,0.482862191413086,0.4800924274088044,0.6241201556314456,0.22435088434680664,0.3785344139184804,boot129
C1,0.9640572921358436,0.6530371405588553,0.6503311855565395,0.7441376256368172,0.1695731801451171,0.5745644454916999,boot130
C1,0.8900149606679215,0.4592008789011848,0.4592008789011848,0.6321339758490778,-0.0009770231465982657,,boot131
C1,0.9223633041278171,0.5109747381719076,0.5109747381719076,0.602422246663928,-0.08390544593597744,,boot132
C1,0.9360225748253689,0.35394909987923895,0.350233098830638,0.49051213841532326,0.1718650484977932,,boot133
C1,0.9270886784531416,0.5468263538553758,0.5411986383783052,0.47554195781247954,0.1894664210613824,0.4089473246671422,boot134
C1,0.946452292611424,0.4786754512589799,0.47408163694747346,0.5916832833220405,0.2912478273495137,0.0909575233678292,boot135
C1,0.9284383153186729,0.41116262021538413,0.3989869617579809,0.4102260311032762,-0.005619534672647619,0.06556123784755556,boot136
C1,0.8855509254772749,0.41830997173770296,0.41830997173770296,0.6245191127351623,-0.061862742299237765,,boot137
C1,0.9205932044302609,0.5280149301368892,0.5280149301368892,0.6649776579899284,-0.10579190013476134,,boot138
C1,0.8511488511488512,0.39843845682792395,0.39537354562155536,0.3310104102878138,0.23293325168401713,,boot139
C1,0.9447605065149567,0.5513244484983616,0.5513244484983616,0.6608530117225769,0.1306979493936016,0.7262019864193777,boot140
C1,0.9138647525500566,0.5338055610475043,0.5338055610475043,0.4643442313568308,-0.07421895501195247,,boot141
C1,0.873267035712536,0.23599534631876257,0.2260377367694477,0.07567783257479305,0.0945972907184913,0.874278118429846,boot142
C1,0.8703339882121807,0.35868289331632147,0.35868289331632147,0.5065521640985376,0.13088428697615073,0.7573304544116204,boot143
C1,0.9097459233978006,0.5276198416006669,0.5228406763687767,0.45688819616869336,0.12330246298276455,,boot144
C1,0.8895326380842022,0.36169457607279726,0.36169457607279726,0.45065189072853934,0.12121656062980234,0.42034775057108875,boot145
C1,0.9465970504717413,0.4115428177144252,0.4051124611876373,0.48135811714812227,-0.13779335414545482,,boot146
C1,0.9196298557940719,0.46710664588024714,0.4567054857493105,0.33567380422568366,0.04538688057136005,,boot147
C1,0.9036133091810468,0.3685685844564529,0.35798306375404826,0.36471930420103305,0.1732176114938943,,boot148
C1,0.8645339652448657,0.05029098059467296,0.04224442369952529,0.1388031064412974,0.3037575227918247,0.23033269112360216,boot149
C1,0.9184105337408888,0.24711881386495688,0.24049110621340633,0.5122271199269796,0.1410754914401478,,boot150
C1,0.9258861439312567,0.49963885806516695,0.49682134570765657,0.5625633007162312,0.30616967618279023,,boot151
C1,0.9471274891279469,0.6022787736146425,0.5986063420682118,0.6729730808834345,0.12761699623846848,0.5086317691806586,boot152
C1,0.9264877479579928,0.24871865075019167,0.24871865075019167,0.4589563027050707,0.30221662468513855,0.6785795641222212,boot153
C1,0.8912456613960663,0.3629507271461629,0.3629507271461629,0.5795503546366151,0.11610520572686395,0.4575911049235226,boot154
C1,0.9187156222086407,0.2612342646607308,0.25555525890723657,0.35777736247013125,-0.030288030685302118,0.37292137781278234,boot155
C1,0.9362686152992321,0.2526216678264306,0.2526216678264306,0.5108158724431501,0.09008934477633739,,boot156
C1,0.9437913299044818,0.5150364716435089,0.5104297053497386,0.5758457867212755,0.31233875471761985,0.8255325198436206,boot157
C1,0.927788914269731,0.05248570167734945,0.04686223364049057,0.4320697941653231,0.3111652313728574,0.3720861351054951,boot158
C1,0.9274389106509979,0.2325243974955402,0.2325243974955402,0.4078552939941935,0.12563818251775158,0.8250865717583685,boot159
C1,0.9250327163955879,0.4051560577835577,0.3995158342413272,0.4643784049769779,0.12690502970018627,,boot160
C1,0.8936988936988937,0.5332016661206533,0.5263906959329806,0.540985632049422,0.27243880750690314,0.6538531380165675,boot161
C1,0.9132489132489131,0.5608261949323352,0.5608261949323352,0.7255510365678088,0.0666516700259142,0.3142150158364526,boot162
C1,0.8640853417621494,0.1086849168008588,0.10264686586747777,0.0543424584004294,0.3300801176914971,-0.06339953480050098,boot163
C1,0.9312764276752937,0.5714457031538119,0.5649095594902879,0.6405420790253513,0.027078309463170826,0.17180720486977352,boot164
C1,0.9361210046718165,0.4932472705242397,0.4932472705242397,0.5657016718441845,-0.02786707743074801,,boot165
C1,0.9445668135095447,0.369159330167796,0.36271515233444296,0.4741073691681171,0.24027577350073503,,boot166
C1,0.9128379655889581,0.10859587190663161,0.10192770433341738,0.3419817369691293,0.28577861028060947,,boot167
C1,0.9441307441582886,0.5074831401764837,0.5074831401764837,0.5599813960568096,0.2560441251707123,0.7248443399616928,boot168
C1,0.9165253438854343,0.4667913329519451,0.4667913329519451,0.5721040117276888,-0.07590102974828376,,boot169
C1,0.950825654593559,0.49659357713198665,0.49659357713198665,0.6575520846370136,-0.08779554954819653,,boot170
C1,0.9145823501651721,0.1815986898191771,0.17779557589626244,0.25956252523892853,0.34988648090815283,0.3451325885045094,boot171
C1,0.9371534195933456,0.49919903953348765,0.49270388474401844,0.6365251693679788,0.34331532458622754,,boot172
C1,0.9224642773483249,0.5297718992205269,0.5250586260957891,0.5175173890962087,0.32615850023185466,0.24414754786141724,boot173
C1,0.9174942344801618,0.29191037599082886,0.29191037599082886,0.39047751593578406,0.2710596348486268,0.5430670306582628,boot174
C1,0.9269385089110759,0.5300290613702611,0.5281528523034636,0.7092070272494112,-0.1679207114783659,,boot175
C1,0.9487156047170673,0.4766169237601281,0.46470150066612487,0.5050306249842895,0.4537026485793526,,boot176
C1,0.877775067089534,0.44579114000531694,0.44579114000531694,0.4210249655605771,-0.0881675810232738,0.6023133624960727,boot177
C1,0.9220097487814022,0.488535813427162,0.4828770974415192,0.5224881093410189,0.1744770762239864,,boot178
C1,0.9142236699239956,0.42611587317979965,0.42611587317979965,0.4736734483114737,-0.06467830217907673,0.10652896829494991,boot179
C1,0.9334569904938556,0.43876174431413206,0.43503552992505246,0.42571999395235327,0.20680489859392218,,boot180
C1,0.8946559015763168,0.3800343790287924,0.3800343790287924,0.5034726555931316,0.22257767978924156,0.8524044767474448,boot181
C1,0.9407267535577766,0.2810038356910842,0.27823077152308007,0.4011699496379294,0.21445029565898532,0.672005883379665,boot182
C1,0.9360717920251642,0.5490102873054479,0.5452944816384059,0.47933893104841135,0.2368826112739242,,boot183
C1,0.9453895180888624,0.40654970118975814,0.4019507226695121,0.5905088419996034,0.4552988735043671,0.6199423045291789,boot184
C1,0.9303818071896943,0.35516040839921936,0.35516040839921936,0.41497689823487743,0.17571093889224537,0.36357210228235876,boot185
C1,0.8823557996015355,0.29762222424419466,0.29762222424419466,0.39420162151548954,0.2739701269532653,0.6425486430702481,boot186
C1,0.8906038973567431,0.5311491221460327,0.5243144827066536,0.36028313616155533,-0.17770062542385653,,boot187
C1,0.8942307692307692,0.4725946704067321,0.46967741935483875,0.5688639551192146,0.14586255259467037,,boot188
C1,0.9266881329040085,0.6033641900975184,0.6033641900975184,0.6286998559336506,0.11260295927169862,0.5142201806740904,boot189
C1,0.9307298930729893,0.2531907223211571,0.2531907223211571,0.4596672892325066,0.1868566216392303,0.6427867784389523,boot190
C1,0.9344452165855918,0.5173960466469789,0.5173960466469789,0.7230516695048608,-0.03908387402728977,0.8356504494406242,boot191
C1,0.9252336448598131,0.3402195871761089,0.3402195871761089,0.4981115502854633,-0.03007465963987703,,boot192
C1,0.9146335708555517,0.1987015742979816,0.1987015742979816,0.4658553655789998,-0.07510729363416527,0.3679306662838223,boot193
C1,0.9321695529040346,0.23041152548538954,0.22388164419632994,0.48787541631116904,-0.02985088589284399,0.747204987505251,boot194
C1,0.9176470588235294,0.34303232998885175,0.33639910813823853,0.5723522853957635,0.26343366778149385,,boot195
C1,0.8913525498891353,0.12292018170019466,0.12096906770495347,0.2819359723123513,0.16389357560025955,,boot196
C1,0.9419936519619116,0.26862546019694516,0.2640099024616025,0.5381740319409588,0.025847123317919128,0.4421704310458307,boot197
C1,0.9519730246969834,0.5087831414562678,0.5014756636615638,0.6211356125498422,0.4229202773684955,,boot198
C1,0.9411656385231564,0.3834283259465942,0.37234124182283723,0.4924513198302042,0.06005503900368343,0.50723409866188,boot199
C1,0.8939117052996056,0.39688775366996937,0.3881328767507788,0.4416349023680542,0.08657600508977273,,boot200
C1,0.9028287935887038,0.15217869137923903,0.14351028490826973,0.3361415398186989,0.08090512706238025,0.5692253582603183,boot201
C1,0.7966935230720936,0.1353419901554345,0.1353419901554345,0.4453188063178813,-0.0982320896289444,,boot202
C1,0.9252838652399419,0.5103016823070134,0.5037232075811403,0.5469531843511635,0.08176104302156569,,boot203
C1,0.945776229545767,0.4799370393314537,0.4762593608691438,0.5921062324319085,0.26111517082400937,0.23996851966572685,boot204
C1,0.9268383725270622,0.6379800031518674,0.6379800031518674,0.6764464445183771,0.09663520635976816,,boot205
C1,0.8999426057011669,0.1913165483584738,0.17875536083998814,0.10145574534161492,0.13044310115350488,,boot206
C1,0.9038745651241481,0.436767029329372,0.4309947778404376,0.39251310124754135,-0.08850785616366129,0.5060340471965852,boot207
C1,0.8917798978510166,0.27985068736433594,0.27595032935228947,0.3227546254968474,0.04875447515058118,0.7420431117918457,boot208
C1,0.9395057174474363,0.2859968249091002,0.28044348850309825,0.5655147573445315,0.25545347467608953,0.6950926068179103,boot209
C1,0.9320703904907832,0.4496768045189321,0.4496768045189321,0.5793553850752218,0.4888602605143577,0.815389060476238,boot210
C1,0.9287377736376339,0.14886965243556757,0.14325192970214995,0.3426810867384763,0.13295277135755093,0.7480934106667829,boot211
C1,0.9147359977351012,0.20248179995424753,0.20248179995424753,0.36123513606861063,0.05798774552680329,,boot212
C1,0.9130434782608695,0.33714285714285713,0.33238095238095233,0.35333333333333333,-0.08095238095238094,,boot213
C1,0.9037700776893379,0.45798489427367317,0.45798489427367317,0.6321346124743767,0.026940287898451366,,boot214
C1,0.8827358398911881,0.2777924949037698,0.2777924949037698,0.5043608418110997,-0.181254677525864,,boot215
C1,0.9001530221882174,0.3748154991777379,0.3728834605221825,0.4047620983388458,0.22121842606108755,,boot216
C1,0.9041879079517842,0.41930491598968145,0.41930491598968145,0.5702931540868832,-0.11829014831818994,,boot217
C1,0.931524667843538,0.5470227842392389,0.5423553543395865,0.6273025785132568,0.20536691558469716,0.21003434548434938,boot218
C1,0.856460995376125,0.141126759852397,0.141126759852397,0.5157726187411344,0.13401965683824751,,boot219
C1,0.9073115112356882,0.3431063575971989,0.3431063575971989,0.538619477568787,-0.15813561174172572,,boot220
C1,0.9390654550486646,0.2185336391633243,0.2083477492023219,0.3370603587095341,0.4639209882238367,0.4454011882947415,boot221
C1,0.9518775063798759,0.6275926265132467,0.6275926265132467,0.7262534760961151,0.12698016751869184,0.7746703745025227,boot222
C1,0.9219592219357862,0.1726002961915077,0.15279370482526913,0.210327136889105,0.37443889392365326,0.04149952476735705,boot223
C1,0.949003838420764,0.32894905205332614,0.3216187110604944,0.4553974341796745,0.4407367521940108,0.8063375092114959,boot224
C1,0.9133002598629812,0.4017917631975527,0.398935423648755,0.5141411187835984,0.09711554465912414,,boot225
C1,0.8941244350418309,0.23632543698036976,0.23632543698036976,0.3306611052400235,-0.16046788930765848,,boot226
C1,0.9348893211077149,0.28461867144493935,0.278107786804042,0.554355320853542,0.18788552820875082,0.7552626183440874,boot227
C1,0.8426508327882051,0.6016211009507785,0.5985252805342223,0.5531199144247295,0.13827997860618238,,boot228
C1,0.9204918802215338,0.2380579769262829,0.230500580833385,0.2881257260417313,0.34480619673846535,0.35614229087781213,boot229
C1,0.9002056137330846,0.27240153534196465,0.27240153534196465,0.38541919362214133,-0.17483928332232482,,boot230
C1,0.8845780795344325,0.2890102974828375,0.2890102974828375,0.3538901601830664,0.170063882532418,,boot231
C1,0.8759102683153316,0.461631562859347,0.45766053866270745,0.4308561253353905,-0.1270727742924654,,boot232
C1,0.9150431624133213,0.23282341971606219,0.23282341971606219,0.36301447482259486,0.15584914625891505,,boot233
C1,0.921200750469043,0.5389940671212256,0.5342743292304968,0.5824156557159302,-0.07929159656424334,,boot234
C1,0.9224137931034482,0.45061357171881344,0.45061357171881344,0.7089150751726939,0.3506867127184071,,boot235
C1,0.8958233317330773,0.11939465958339157,0.11939465958339157,0.3591546670394705,0.15919287944452207,0.8687660189198005,boot236
C1,0.9514952589350838,0.3619017781258853,0.35733231123035647,0.5611305347709434,0.3299155098571833,0.7411675304547803,boot237
C1,0.9281386895330412,0.14334439428207166,0.13678615402080038,0.24921312992830758,0.21080057982657596,0.3279120130635626,boot238
C1,0.9434031606027196,0.5309178367575075,0.5309178367575075,0.6986731254551921,0.04516488541860741,0.12719906505648618,boot239
C1,0.8925802879291251,0.5591994821447835,0.5591994821447835,0.5114629409860826,0.07696299492933432,,boot240
C1,0.8895326380842025,0.07918178557269345,0.07918178557269345,0.4389212558288809,0.3802680813305895,0.5112601710434405,boot241
