target,ceiling,GradDot_ALL,GradDot_head,TracIn_head_last5_lr,KFAC_embed_1e-4,datamodel_LOO,draw
C1,0.9620827110485544,0.5739360105969217,0.556763122090872,0.5667053206996376,0.15455599655444663,0.1617866864517307,boot26
C1,0.9634748272458046,0.3637197077690662,0.3601095866001424,0.4765359942979329,0.15252761938702775,,boot27
C1,0.9295529091929905,0.5416348611147586,0.5416348611147586,0.5463121915216217,-0.210479868308844,,boot28
C1,0.9375508677767757,0.24485627956984857,0.23372644868031,0.36913939116969596,-0.17251237878784786,,boot29
C1,0.9630186248725242,0.3729215879185588,0.37021271439856934,0.3973014495984646,0.2501193216790334,,boot30
C1,0.9585392236840686,0.5588213405126055,0.5542854530084448,0.5769648905292485,0.022679437520803793,,boot31
C1,0.9576551917619511,0.4649036470895232,0.4649036470895232,0.6201742010979382,0.1625346734941888,0.5893016932833994,boot32
C1,0.9596944416524272,0.3859924227245405,0.38236808072712697,0.43401495419026975,0.17940492887196954,,boot33
C1,0.9551033358812755,0.338684044665273,0.3286691938821601,0.6036223699276236,0.3113708152567833,0.5899657552233789,boot34
C1,0.9700980148266083,0.5521629420185793,0.5476810999567402,0.6668980988016607,0.014341894597885178,,boot35
C1,0.9302167621522651,0.4085069367281501,0.4085069367281501,0.4655296441432923,0.08039266947052838,0.23650401600050794,boot36
C1,0.8909596757836569,0.2713244347699096,0.2713244347699096,0.34745143445355325,0.03806349984182184,-0.07515101250821236,boot37
C1,0.8819832644699838,-0.15873317061648687,-0.15873317061648687,-0.0690144220071682,0.0808454657798256,0.8084546577982561,boot38
C1,0.9650776191785616,0.5162909797756149,0.5117858228840302,0.454119814671745,0.08920210645337849,0.296439323466278,boot39
C1,0.9209316180440489,0.3588049059608795,0.3588049059608795,0.4730559418063175,-0.2974303825728344,0.015107574987826508,boot40
C1,0.9602617643259999,0.4518695418252136,0.45096399164119516,0.598568671636205,0.21733204416443141,,boot41
C1,0.9435310415223651,0.3870751201943268,0.38615351276529264,0.4902951522461472,0.005529644574204668,,boot42
C1,0.9095055145606225,0.2877817959808935,0.2791770246724946,0.17305151186890938,-0.052584713551326046,0.26961616766316265,boot43
C1,0.9063036611277375,0.35308254145394885,0.35212307802608483,0.5305832756087873,0.23506853982667789,,boot44
C1,0.9453035436781903,0.4351029365929335,0.43234329851729114,0.492135456822874,-0.035875294983349695,,boot45
C1,0.9602654946631984,0.4518677864505072,0.4437178664544059,0.4428123197881724,-0.03259967998440533,0.3377689065050885,boot46
C1,0.8945133837121919,0.16234233489241032,0.16137022510263543,0.21580837333003053,0.03888439159099649,,boot47
C1,0.9616215615807144,0.5724027045565517,0.566977086503883,0.5036782092227476,0.15824719320283814,0.46841169188040094,boot48
C1,0.9540058543909735,0.5031415664701833,0.48491179956908964,0.42748803383064476,0.04283995221756994,,boot49
C1,0.9312740629287073,0.4911457567167756,0.4911457567167756,0.4267178912919514,-0.2959946860821633,0.4164467823111824,boot50
C1,0.9649223691776883,0.5091646369902058,0.5091646369902058,0.46771052495206505,0.11535057262786962,0.2865740788723636,boot51
C1,0.9495432796868204,0.3919504471309924,0.3919504471309924,0.6364615905514946,0.34707761556693023,,boot52
C1,0.8996134598005787,0.2542154629662933,0.2426162783442571,0.42433683742282424,0.06766191029521115,,boot53
C1,0.9380647714530704,0.1473894700800352,0.1473894700800352,0.411578142865004,0.0435679565645387,0.6025355695095779,boot54
C1,0.9513905473176872,0.3052739838834177,0.29522005028246684,0.5538803420160213,0.22758449696697908,0.37199554323518264,boot55
C1,0.9452459636914208,0.4940053062120984,0.47836640452568197,0.5280429157648873,0.04047715730601924,,boot56
C1,0.9677428547003676,0.5346371733305338,0.5220574751345212,0.51217342655194,0.19318822229590718,,boot57
C1,0.9637898545801704,0.5936708197584408,0.5927685844700542,0.6261512901403616,-0.07308105835932174,0.7569754069564314,boot58
C1,0.9609104403760516,0.40088792370035364,0.39636322930192985,0.4995262615859937,0.058821027179510134,0.2778162360632248,boot59
C1,0.9387453171862469,0.1593245949173993,0.15839828913299586,0.21490294198160842,0.13524064452290874,,boot60
C1,0.9208633093525178,0.3342798913043478,0.3342798913043478,0.44098505434782614,-0.06137907608695653,,boot61
C1,0.9313883470443558,0.409860324800266,0.3958559856840838,0.4107939474080115,0.22126855803567896,,boot62
C1,0.9388230383056321,0.37697524351020995,0.3723440980125416,0.38068015990834475,0.3760490144106763,,boot63
C1,0.9375041245957896,0.4424328360949752,0.4424328360949752,0.4322299824324076,-0.018550643022850113,,boot64
C1,0.9555251207381243,0.30941329275012464,0.30941329275012464,0.6179165464039255,0.07189308860958778,0.8335958122326886,boot65
C1,0.9077546405351926,0.29025272810968394,0.29025272810968394,0.21745006363332764,-0.198291467718497,0.4032884440071847,boot66
C1,0.940165813947535,0.4689274579834846,0.4689274579834846,0.5919399864091325,0.38476099116593604,0.3782866475645861,boot67
C1,0.9425210182157868,0.34781833043585997,0.34781833043585997,0.29338522302016834,0.01660671073699066,0.607067536941103,boot68
C1,0.9360960083408898,0.40779912213424163,0.4050123399784267,0.36321060764120383,0.26474430480241196,,boot69
C1,0.9370988446726572,0.4751018463371054,0.4751018463371054,0.5205705777248362,0.16795592614651578,,boot70
C1,0.9424476971415434,0.4456480728573752,0.4456480728573752,0.5711307600387477,0.3662987265515071,-0.1245600203638626,boot71
C1,0.9322742043637489,0.48782065036973604,0.48502244396226146,0.38615248423149273,0.24717489932692166,,boot72
C1,0.9665833419510821,0.5100889461488588,0.5100889461488588,0.6261409286060067,0.20331587624275502,0.7781780219025801,boot73
C1,0.9343981997286356,0.26615596246454487,0.25498857942407444,0.40854009623054266,0.33967456748097513,,boot74
C1,0.9568710450726735,0.3989452208847952,0.3989452208847952,0.5270802462714834,0.059069337944217974,,boot75
C1,0.9626400060136812,0.31344960582335724,0.31344960582335724,0.3486788122415443,0.018066259701634425,0.5934766311986909,boot76
C1,0.9161817284246111,0.6368586523471335,0.6330621775194306,0.49069437148057815,0.230635845782941,0.4147648749265236,boot77
C1,0.9497831073808721,0.5282670606959746,0.5236893565304982,0.43213527322097056,0.15564194162619702,,boot78
C1,0.9450616654775252,0.3597648835202761,0.3597648835202761,0.5299861199684885,0.010121262707731553,,boot79
C1,0.9464768046765086,0.5760493956222147,0.5732931784182806,0.4658007074648531,0.09003642866184537,0.4896879232322815,boot80
C1,0.9529098483561985,0.30569979765514727,0.30569979765514727,0.4599185015468483,0.052014592436845954,0.6698019447130689,boot81
C1,0.9534770346349267,0.45964491397846974,0.45964491397846974,0.6621075546594625,-0.031007791816007883,0.7378030464455992,boot82
C1,0.9600864082791187,0.4836521193121193,0.48274640373288324,0.6176980250390739,0.3061318657818283,0.4193463131863507,boot83
C1,0.9365410796786872,0.2098378206729152,0.2098378206729152,0.2841166952473985,0.16527049592822526,0.4790987410054171,boot84
C1,0.9273698353301726,0.4697717753111278,0.46508343424015847,0.3675659399639963,-0.06282377035098916,,boot85
C1,0.9334923158452568,0.27945550358513616,0.267345765096447,0.3679497463870961,0.35025089782670404,,boot86
C1,0.9441007367247447,0.41631519071196577,0.4061836263362322,0.5784202207237048,0.18513131268386093,0.7819725595452632,boot87
C1,0.9549714582439337,0.49170602255984974,0.49170602255984974,0.4926165892682939,0.038243801754654985,0.5554456921509414,boot88
C1,0.9534581383255328,0.33014832643672715,0.33014832643672715,0.4286456171968556,0.3593327088841726,,boot89
C1,0.9527622792055738,0.3696346095241361,0.36050782904205875,0.4453868875253788,0.15424259014710864,0.7000240629753394,boot90
C1,0.9362678343984113,0.2897721547813405,0.2786270719051351,0.4328007183593099,0.39286417138624047,0.33992502772426486,boot91
C1,0.9461051712851842,0.5101004732873415,0.5064240734798653,0.5707610701107012,0.16451889138456605,,boot92
C1,0.9615322595094332,0.42956798815216174,0.41419397594461066,0.40967220764827217,0.2161405245649824,0.1112355000899282,boot93
